t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
3.0272,0.9141,-0.4177,-0.0740,7.008,-12.374,-1.916,25.60
3.0340,0.9175,-0.4270,-0.0791,1.992,-2.313,-2.053,25.46
3.0496,0.9204,-0.4150,-0.0808,2.153,-2.725,-1.901,25.74
3.0558,0.9143,-0.4163,-0.0735,2.031,-2.611,-0.962,25.84
3.0680,0.9136,-0.4177,-0.0737,2.153,-2.695,-1.473,25.41
3.0746,0.9148,-0.4163,-0.0752,2.649,-3.626,-1.733,25.31
3.0881,0.9165,-0.4187,-0.0789,2.092,-2.733,-1.649,25.79
3.0928,0.9197,-0.4163,-0.0815,7.221,-12.840,-2.634,25.46
3.1052,0.9187,-0.4131,-0.0796,2.275,-2.733,-1.405,25.65
3.1149,0.9133,-0.4170,-0.0713,2.542,-2.985,-0.954,25.74
3.1227,0.9160,-0.4150,-0.0759,3.275,-3.618,-1.725,25.50
3.1363,0.9111,-0.4182,-0.0820,2.557,-2.534,-2.344,25.65
3.1465,0.9221,-0.4124,-0.0681,2.122,-3.115,-2.260,25.74
3.1615,0.9180,-0.4138,-0.0818,2.229,-2.878,-1.756,25.79
3.1642,0.9231,-0.4160,-0.0774,7.130,-11.931,-2.695,25.60
3.1740,0.9192,-0.4097,-0.0784,2.099,-3.115,-1.359,25.41
3.1826,0.9150,-0.4148,-0.0759,2.061,-2.916,-1.183,25.74
3.1963,0.9155,-0.4148,-0.0774,1.779,-2.565,-1.672,25.22
3.2055,0.9177,-0.4150,-0.0789,2.076,-2.817,-1.214,25.84
3.2139,0.9214,-0.4160,-0.0781,1.954,-2.840,-1.191,25.98
3.2271,0.9175,-0.4143,-0.0774,2.176,-2.084,-1.206,25.50
3.2372,0.9155,-0.4175,-0.0796,2.267,-2.847,-1.351,25.74
3.2454,0.9153,-0.4160,-0.0789,1.046,-0.725,-1.588,25.98
3.2570,0.9138,-0.4199,-0.0798,2.015,-3.137,-2.847,26.13
3.2633,0.9194,-0.4141,-0.0767,2.053,-2.809,-2.511,25.65
3.2736,0.9167,-0.4163,-0.0720,2.389,-3.397,-1.092,25.27
3.2826,0.9155,-0.4165,-0.0762,2.321,-3.084,-0.931,25.84
3.3019,0.9138,-0.4187,-0.0779,2.076,-2.779,-1.641,25.27
3.3050,0.9097,-0.4167,-0.0847,7.786,-14.031,-3.031,25.94
3.3181,0.9146,-0.4155,-0.0784,1.901,-2.954,-1.641,26.03
3.3310,0.9167,-0.4148,-0.0779,2.229,-2.511,-1.908,25.98
3.3348,0.9187,-0.4160,-0.0774,4.534,-9.595,-2.649,26.13
3.3452,0.9160,-0.4119,-0.0825,2.137,-2.924,-1.893,26.03
3.3553,0.9150,-0.4119,-0.0818,2.160,-2.840,-1.611,25.98
3.3652,0.9170,-0.4192,-0.0754,1.038,-0.695,-0.817,25.50
3.3748,0.9175,-0.4187,-0.0784,2.206,-3.069,-1.496,25.74
3.3844,0.9194,-0.4153,-0.0811,1.855,-2.718,-1.580,25.60
3.3963,0.9170,-0.4131,-0.0732,2.084,-3.244,-2.298,25.94
3.4062,0.9177,-0.4126,-0.0735,2.473,-3.046,-2.389,25.79
3.4156,0.9158,-0.4080,-0.0732,2.069,-2.206,-1.267,25.31
3.4230,0.9202,-0.4104,-0.0771,1.023,-0.534,-0.573,25.65
3.4337,0.9204,-0.4126,-0.0730,1.969,-2.466,-1.237,25.46
3.4477,0.9192,-0.4111,-0.0798,2.160,-2.542,-0.656,25.79
3.4528,0.9182,-0.4121,-0.0813,5.557,-9.137,-1.267,25.79
3.4683,0.9155,-0.4146,-0.0730,2.008,-2.595,-1.168,25.12
