t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
3.3345,-0.1643,0.1504,-0.0664,-0.977,128.038,-14.191,29.53
3.3464,-0.5349,0.3032,-0.1787,-12.145,107.420,-28.809,29.48
3.3577,-0.6396,0.4087,-0.1694,-25.206,76.847,-30.023,29.19
3.3663,-0.6523,0.3916,-0.1960,-42.802,47.237,-20.779,29.63
3.3728,-0.7119,0.2588,-0.2546,-48.710,29.519,-10.885,29.43
3.3855,-0.8730,-0.0906,-0.4265,-45.038,-2.130,2.389,29.72
3.3933,-0.9761,-0.3140,-0.5254,-26.313,-24.344,5.916,29.48
3.4122,-1.0439,-0.3179,-0.4778,-12.198,-59.702,13.214,29.34
3.4162,-0.9353,-0.2134,-0.4551,2.832,-106.695,19.962,29.63
3.4250,-0.7957,-0.0142,-0.3389,1.168,-137.443,27.649,29.48
3.4349,-0.3870,0.3047,-0.1377,-17.702,-180.702,44.206,29.53
3.4471,0.3435,0.5105,0.0820,-47.733,-234.489,63.023,29.53
3.4530,0.7881,0.4246,0.1392,-55.664,-250.137,68.137,29.63
3.4630,1.8345,0.0212,0.2573,-59.588,-250.137,72.992,29.96
3.4757,1.9999,1.9999,1.9999,-112.740,-250.137,-250.137,29.43
3.4826,1.9999,-2.0000,-2.0000,-109.198,250.130,-250.137,29.63
3.4979,-0.5940,1.3420,1.9999,150.710,-37.664,250.130,29.67
3.5043,-1.0793,1.9999,1.9999,-24.107,-147.969,84.893,29.53
3.5143,1.8596,-0.1589,-0.0957,-26.809,12.534,-56.595,29.53
3.5245,1.9999,-0.3796,0.5894,53.580,41.405,-17.382,29.87
3.5358,1.9999,-0.4575,0.5764,37.557,87.183,-7.260,29.72
3.5448,1.1211,-0.4675,0.2427,44.015,126.412,-12.756,29.72
3.5529,0.4719,-0.0288,0.1565,52.496,137.366,-22.412,29.53
3.5634,0.1157,0.1921,0.0525,46.092,130.046,-19.496,29.96
3.5786,-0.5312,0.2957,-0.1472,33.511,99.290,-1.427,29.82
3.5829,-0.7773,0.2996,-0.2065,34.221,78.084,0.947,29.34
3.5975,-1.1558,0.3306,-0.2820,18.611,41.160,3.565,29.34
3.6070,-1.2407,0.3164,-0.3103,16.038,-3.038,1.389,29.53
