t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
1.7416,0.9841,-0.2214,-0.0625,2.198,-2.298,-1.046,26.03
1.7454,0.9827,-0.2307,-0.0632,2.344,-2.412,-0.344,26.13
1.7479,0.9810,-0.2273,-0.0669,4.046,-7.626,-1.427,26.13
1.7553,0.9790,-0.2307,-0.0664,4.756,-7.542,-1.496,25.60
1.7671,0.9841,-0.2268,-0.0640,2.336,-3.214,-1.595,25.27
1.7766,0.9817,-0.2227,-0.0581,2.145,-2.557,-1.046,25.74
1.7901,0.9836,-0.2244,-0.0591,1.710,-1.992,-1.206,25.46
1.7927,0.9836,-0.2271,-0.0674,1.466,-1.366,-1.153,26.37
1.8072,0.9834,-0.2305,-0.0693,2.053,-2.588,-0.847,25.65
1.8197,0.9858,-0.2261,-0.0647,2.168,-2.489,-1.397,25.84
1.8282,0.9824,-0.2227,-0.0710,2.305,-2.756,-1.557,25.84
1.8399,0.9834,-0.2251,-0.0630,2.153,-2.221,-0.985,25.94
1.8437,0.9810,-0.2241,-0.0654,3.504,-6.832,-1.588,25.74
1.8569,0.9839,-0.2312,-0.0630,2.084,-2.573,-1.176,25.50
1.8647,0.9819,-0.2290,-0.0654,2.168,-2.496,-1.130,25.84
1.8751,0.9800,-0.2283,-0.0613,2.153,-2.565,-1.458,25.27
1.8855,0.9783,-0.2239,-0.0640,2.153,-3.015,-1.298,25.79
1.8971,0.9841,-0.2249,-0.0688,2.099,-2.687,-0.977,25.60
1.9084,0.9836,-0.2266,-0.0679,2.183,-2.870,-0.977,25.50
1.9150,0.9861,-0.2310,-0.0703,1.687,-2.000,-0.893,26.03
1.9263,0.9834,-0.2285,-0.0669,2.206,-2.389,-1.412,25.94
1.9371,0.9788,-0.2273,-0.0630,2.244,-1.885,-1.511,25.84
1.9459,0.9839,-0.2249,-0.0625,1.130,-0.099,-1.534,25.98
1.9536,0.9827,-0.2278,-0.0659,2.153,-2.756,-1.023,25.27
1.9679,0.9810,-0.2280,-0.0562,2.374,-3.282,-1.160,25.79
